key	ctn	file_new	file_orig	invasion_veena	k14_veena	orgnum
CTN075_Tumor_Day6_39	CTN075	CTN075_Day6_39.tif	CTN075 Tumor d6-0001_AB01_39.tif_Files.tif	2	3	39
CTN075_Tumor_Day6_43	CTN075	CTN075_Day6_43.tif	CTN075 Tumor d6-0001_AB01_43.tif_Files.tif	1	0	43
CTN075_Tumor_Day6_44	CTN075	CTN075_Day6_44.tif	CTN075 Tumor d6-0001_AB01_44.tif_Files.tif	0	0	44
CTN075_Tumor_Day6_45	CTN075	CTN075_Day6_45.tif	CTN075 Tumor d6-0001_AB01_45.tif_Files.tif	2	3	45
CTN075_Tumor_Day6_46	CTN075	CTN075_Day6_46.tif	CTN075 Tumor d6-0001_AB01_46.tif_Files.tif	2	3	46
CTN082_Tumor_Day6_01	CTN082	CTN082_Day6_01.tif	TN082 Tumor d6-0001_AB01_01.tif_Files.tif	0	0	01
CTN082_Tumor_Day6_02	CTN082	CTN082_Day6_02.tif	TN082 Tumor d6-0001_AB01_02.tif_Files.tif	0	0	02
CTN082_Tumor_Day6_03	CTN082	CTN082_Day6_03.tif	TN082 Tumor d6-0001_AB01_03.tif_Files.tif	0	0	03
CTN082_Tumor_Day6_04	CTN082	CTN082_Day6_04.tif	TN082 Tumor d6-0001_AB01_04.tif_Files.tif	0	0	04
CTN082_Tumor_Day6_05	CTN082	CTN082_Day6_05.tif	TN082 Tumor d6-0001_AB01_05.tif_Files.tif	0	0	05
CTN082_Tumor_Day6_06	CTN082	CTN082_Day6_06.tif	TN082 Tumor d6-0001_AB01_06.tif_Files.tif	0	0	06
CTN082_Tumor_Day6_07	CTN082	CTN082_Day6_07.tif	TN082 Tumor d6-0001_AB01_07.tif_Files.tif	0	0	07
CTN082_Tumor_Day6_08	CTN082	CTN082_Day6_08.tif	TN082 Tumor d6-0001_AB01_08.tif_Files.tif	0	0	08
CTN083_Tumor_Day6_01	CTN083	CTN083_Day6_01.tif	TN083 Tumor d6-0005_AA01_01.tif_Files.tif	0	0	01
CTN083_Tumor_Day6_02	CTN083	CTN083_Day6_02.tif	TN083 Tumor d6-0005_AA01_02.tif_Files.tif	0	1	02
CTN083_Tumor_Day6_03	CTN083	CTN083_Day6_03.tif	TN083 Tumor d6-0005_AA01_03.tif_Files.tif	0	0	03
CTN083_Tumor_Day6_04	CTN083	CTN083_Day6_04.tif	TN083 Tumor d6-0005_AA01_04.tif_Files.tif	0	0	04
CTN083_Tumor_Day6_06	CTN083	CTN083_Day6_06.tif	TN083 Tumor d6-0005_AA01_06.tif_Files.tif	0	0	06
CTN083_Tumor_Day6_08	CTN083	CTN083_Day6_08.tif	TN083 Tumor d6-0005_AA01_08.tif_Files.tif	0	0	08
CTN083_Tumor_Day6_09	CTN083	CTN083_Day6_09.tif	TN083 Tumor d6-0005_AA01_09.tif_Files.tif	1	1	09
CTN083_Tumor_Day6_10	CTN083	CTN083_Day6_10.tif	TN083 Tumor d6-0005_AA01_10.tif_Files.tif	0	0	10
CTN083_Tumor_Day6_11	CTN083	CTN083_Day6_11.tif	TN083 Tumor d6-0005_AA01_11.tif_Files.tif	0	1	11
CTN083_Tumor_Day6_12	CTN083	CTN083_Day6_12.tif	TN083 Tumor d6-0005_AA01_12.tif_Files.tif	0	2	12
CTN083_Tumor_Day6_13	CTN083	CTN083_Day6_13.tif	TN083 Tumor d6-0005_AA01_13.tif_Files.tif	1	1	13
CTN083_Tumor_Day6_14	CTN083	CTN083_Day6_14.tif	TN083 Tumor d6-0005_AA01_14.tif_Files.tif	2	2	14
CTN083_Tumor_Day6_15	CTN083	CTN083_Day6_15.tif	TN083 Tumor d6-0005_AA01_15.tif_Files.tif	1	1	15
CTN083_Tumor_Day6_16	CTN083	CTN083_Day6_16.tif	TN083 Tumor d6-0005_AA01_16.tif_Files.tif	0	0	16
CTN083_Tumor_Day6_17	CTN083	CTN083_Day6_17.tif	TN083 Tumor d6-0005_AA01_17.tif_Files.tif	1	0	17
CTN083_Tumor_Day6_18	CTN083	CTN083_Day6_18.tif	TN083 Tumor d6-0005_AA01_18.tif_Files.tif	0	0	18
CTN084_Tumor_Day6_01	CTN084	CTN084_Day6_01.tif	TN084 Tumor d6-0006_AB01_01.tif_Files.tif	0	0	01
CTN084_Tumor_Day6_02	CTN084	CTN084_Day6_02.tif	TN084 Tumor d6-0006_AB01_02.tif_Files.tif	0	0	02
CTN084_Tumor_Day6_03	CTN084	CTN084_Day6_03.tif	TN084 Tumor d6-0006_AB01_03.tif_Files.tif	0	0	03
CTN084_Tumor_Day6_04	CTN084	CTN084_Day6_04.tif	TN084 Tumor d6-0006_AB01_04.tif_Files.tif	0	0	04
CTN084_Tumor_Day6_05	CTN084	CTN084_Day6_05.tif	TN084 Tumor d6-0006_AB01_05.tif_Files.tif	0	0	05
CTN084_Tumor_Day6_06	CTN084	CTN084_Day6_06.tif	TN084 Tumor d6-0006_AB01_06.tif_Files.tif	0	0	06
CTN084_Tumor_Day6_07	CTN084	CTN084_Day6_07.tif	TN084 Tumor d6-0006_AB01_07.tif_Files.tif	0	0	07
CTN084_Tumor_Day6_08	CTN084	CTN084_Day6_08.tif	TN084 Tumor d6-0006_AB01_08.tif_Files.tif	0	0	08
CTN084_Tumor_Day6_09	CTN084	CTN084_Day6_09.tif	TN084 Tumor d6-0006_AB01_09.tif_Files.tif	0	0	09
CTN085_Tumor_Day6_01	CTN085	CTN085_Day6_01.tif	TN085 Tumor d6 -0010_AC05_01.tif_Files.tif	2	2	01
CTN085_Tumor_Day6_02	CTN085	CTN085_Day6_02.tif	TN085 Tumor d6 -0010_AC05_02.tif_Files.tif	0	2	02
CTN085_Tumor_Day6_03	CTN085	CTN085_Day6_03.tif	TN085 Tumor d6 -0010_AC05_03.tif_Files.tif	1	1	03
CTN085_Tumor_Day6_04	CTN085	CTN085_Day6_04.tif	TN085 Tumor d6 -0010_AC05_04.tif_Files.tif	3	3	04
CTN085_Tumor_Day6_05	CTN085	CTN085_Day6_05.tif	TN085 Tumor d6 -0010_AC05_05.tif_Files.tif	2	2	05
CTN085_Tumor_Day6_06	CTN085	CTN085_Day6_06.tif	TN085 Tumor d6 -0010_AC05_06.tif_Files.tif	0	1	06
CTN085_Tumor_Day6_08	CTN085	CTN085_Day6_08.tif	TN085 Tumor d6 -0010_AC05_08.tif_Files.tif	0	0	08
CTN085_Tumor_Day6_09	CTN085	CTN085_Day6_09.tif	TN085 Tumor d6 -0010_AC05_09.tif_Files.tif	0	1	09
CTN085_Tumor_Day6_10	CTN085	CTN085_Day6_10.tif	TN085 Tumor d6 -0010_AC05_10.tif_Files.tif	2	0	10
CTN085_Tumor_Day6_11	CTN085	CTN085_Day6_11.tif	TN085 Tumor d6 -0010_AC05_11.tif_Files.tif	1	1	11
CTN085_Tumor_Day6_12	CTN085	CTN085_Day6_12.tif	TN085 Tumor d6 -0010_AC05_12.tif_Files.tif	2	2	12
CTN085_Tumor_Day6_13	CTN085	CTN085_Day6_13.tif	TN085 Tumor d6 -0010_AC05_13.tif_Files.tif	3	3	13
CTN085_Tumor_Day6_14	CTN085	CTN085_Day6_14.tif	TN085 Tumor d6 -0010_AC05_14.tif_Files.tif	2	2	14
CTN085_Tumor_Day6_15	CTN085	CTN085_Day6_15.tif	TN085 Tumor d6 -0010_AC05_15.tif_Files.tif	0	0	15
CTN085_Tumor_Day6_16	CTN085	CTN085_Day6_16.tif	TN085 Tumor d6 -0010_AC05_16.tif_Files.tif	0	1	16
CTN085_Tumor_Day6_17	CTN085	CTN085_Day6_17.tif	TN085 Tumor d6 -0010_AC05_17.tif_Files.tif	2	2	17
CTN085_Tumor_Day6_18	CTN085	CTN085_Day6_18.tif	TN085 Tumor d6 -0010_AC05_18.tif_Files.tif	2	2	18
CTN086_Tumor_Day6_01	CTN086	CTN086_Day6_01.tif	TN086 Tumor d6-0048_Position(363).tif_Files.tif	0	1	01
CTN086_Tumor_Day6_02	CTN086	CTN086_Day6_02.tif	TN086 Tumor d6-0048_Position(364).tif_Files.tif	0	0	02
CTN086_Tumor_Day6_03	CTN086	CTN086_Day6_03.tif	TN086 Tumor d6-0048_Position(365).tif_Files.tif	0	0	03
CTN086_Tumor_Day6_04	CTN086	CTN086_Day6_04.tif	TN086 Tumor d6-0048_Position(366).tif_Files.tif	0	2	04
CTN086_Tumor_Day6_06	CTN086	CTN086_Day6_06.tif	TN086 Tumor d6-0048_Position(368).tif_Files.tif	0	2	06
CTN086_Tumor_Day6_07	CTN086	CTN086_Day6_07.tif	TN086 Tumor d6-0048_Position(369).tif_Files.tif	0	1	07
CTN086_Tumor_Day6_09	CTN086	CTN086_Day6_09.tif	TN086 Tumor d6-0048_Position(371).tif_Files.tif	0	0	09
CTN086_Tumor_Day6_10	CTN086	CTN086_Day6_10.tif	TN086 Tumor d6-0048_Position(372).tif_Files.tif	0	0	10
CTN087_Tumor_Day6_01	CTN087	CTN087_Day6_01.tif	TN087 Tumor d6 -0011_AB04_01.tif_Files.tif	0	1	01
CTN087_Tumor_Day6_02	CTN087	CTN087_Day6_02.tif	TN087 Tumor d6 -0011_AB04_02.tif_Files.tif	2	1	02
CTN087_Tumor_Day6_03	CTN087	CTN087_Day6_03.tif	TN087 Tumor d6 -0011_AB04_03.tif_Files.tif	2	0	03
CTN087_Tumor_Day6_04	CTN087	CTN087_Day6_04.tif	TN087 Tumor d6 -0011_AB04_04.tif_Files.tif	2	1	04
CTN087_Tumor_Day6_07	CTN087	CTN087_Day6_07.tif	TN087 Tumor d6 -0011_AB04_07.tif_Files.tif	0	0	07
CTN087_Tumor_Day6_08	CTN087	CTN087_Day6_08.tif	TN087 Tumor d6 -0011_AB04_08.tif_Files.tif	0	1	08
CTN087_Tumor_Day6_10	CTN087	CTN087_Day6_10.tif	TN087 Tumor d6 -0011_AB04_10.tif_Files.tif	2	2	10
CTN087_Tumor_Day6_11	CTN087	CTN087_Day6_11.tif	TN087 Tumor d6 -0011_AB04_11.tif_Files.tif	0	1	11
CTN087_Tumor_Day6_12	CTN087	CTN087_Day6_12.tif	TN087 Tumor d6 -0011_AB04_12.tif_Files.tif	0	1	12
CTN087_Tumor_Day6_13	CTN087	CTN087_Day6_13.tif	TN087 Tumor d6 -0011_AB04_13.tif_Files.tif	0	1	13
CTN087_Tumor_Day6_14	CTN087	CTN087_Day6_14.tif	TN087 Tumor d6 -0011_AB04_14.tif_Files.tif	0	1	14
CTN087_Tumor_Day6_15	CTN087	CTN087_Day6_15.tif	TN087 Tumor d6 -0011_AB04_15.tif_Files.tif	0	1	15
CTN087_Tumor_Day6_16	CTN087	CTN087_Day6_16.tif	TN087 Tumor d6 -0011_AB04_17.tif_Files.tif	0	2	16
CTN087_Tumor_Day6_17	CTN087	CTN087_Day6_17.tif	TN087 Tumor d6 -0011_AB04_18.tif_Files.tif	1	2	17
CTN087_Tumor_Day6_18	CTN087	CTN087_Day6_18.tif	TN087 Tumor d6 -0011_AB04_19.tif_Files.tif	1	2	18
CTN087_Tumor_Day6_19	CTN087	CTN087_Day6_19.tif	TN087 Tumor d6 -0011_AB04_20.tif_Files.tif	0	0	19
CTN087_Tumor_Day6_20	CTN087	CTN087_Day6_20.tif	TN087 Tumor d6 -0011_AB04_21.tif_Files.tif	1	1	20
CTN087_Tumor_Day6_21	CTN087	CTN087_Day6_21.tif	TN087 Tumor d6 -0011_AB04_22.tif_Files.tif	0	0	21
CTN087_Tumor_Day6_22	CTN087	CTN087_Day6_22.tif	TN087 Tumor d6 -0011_AB04_23.tif_Files.tif	0	1	22
CTN088_Tumor_Day6_02	CTN088	CTN088_Day6_02.tif	TN088 Tumor d6 -0015_AA02_02.tif_Files.tif	0	0	02
CTN088_Tumor_Day6_03	CTN088	CTN088_Day6_03.tif	TN088 Tumor d6 -0015_AA02_03.tif_Files.tif	2	2	03
CTN088_Tumor_Day6_04	CTN088	CTN088_Day6_04.tif	TN088 Tumor d6 -0015_AA02_04.tif_Files.tif	2	2	04
CTN088_Tumor_Day6_05	CTN088	CTN088_Day6_05.tif	TN088 Tumor d6 -0015_AA02_05.tif_Files.tif	2	2	05
CTN088_Tumor_Day6_06	CTN088	CTN088_Day6_06.tif	TN088 Tumor d6 -0015_AA02_06.tif_Files.tif	2	2	06
CTN088_Tumor_Day6_07	CTN088	CTN088_Day6_07.tif	TN088 Tumor d6 -0015_AA02_07.tif_Files.tif	2	1	07
CTN088_Tumor_Day6_08	CTN088	CTN088_Day6_08.tif	TN088 Tumor d6 -0015_AA02_08.tif_Files.tif	2	2	08
CTN088_Tumor_Day6_09	CTN088	CTN088_Day6_09.tif	TN088 Tumor d6 -0015_AA02_09.tif_Files.tif	2	2	09
CTN088_Tumor_Day6_10	CTN088	CTN088_Day6_10.tif	TN088 Tumor d6 -0015_AA02_10.tif_Files.tif	1	1	10
CTN088_Tumor_Day6_11	CTN088	CTN088_Day6_11.tif	TN088 Tumor d6 -0015_AA02_11.tif_Files.tif	1	0	11
CTN088_Tumor_Day6_12	CTN088	CTN088_Day6_12.tif	TN088 Tumor d6 -0015_AA02_12.tif_Files.tif	0	0	12
CTN088_Tumor_Day6_13	CTN088	CTN088_Day6_13.tif	TN088 Tumor d6 -0015_AA02_13.tif_Files.tif	2	2	13
CTN088_Tumor_Day6_14	CTN088	CTN088_Day6_14.tif	TN088 Tumor d6 -0015_AA02_14.tif_Files.tif	2	2	14
CTN089_Tumor_Day6_01	CTN089	CTN089_Day6_01.tif	TN089 Tumor d6 -0016_AC02_01.tif_Files.tif	3	2	01
CTN089_Tumor_Day6_03	CTN089	CTN089_Day6_03.tif	TN089 Tumor d6 -0016_AC02_03.tif_Files.tif	0	0	03
CTN089_Tumor_Day6_04	CTN089	CTN089_Day6_04.tif	TN089 Tumor d6 -0016_AC02_04.tif_Files.tif	2	2	04
CTN089_Tumor_Day6_05	CTN089	CTN089_Day6_05.tif	TN089 Tumor d6 -0016_AC02_05.tif_Files.tif	2	2	05
CTN089_Tumor_Day6_06	CTN089	CTN089_Day6_06.tif	TN089 Tumor d6 -0016_AC02_06.tif_Files.tif	1	2	06
CTN089_Tumor_Day6_07	CTN089	CTN089_Day6_07.tif	TN089 Tumor d6 -0016_AC02_07.tif_Files.tif	2	1	07
CTN089_Tumor_Day6_08	CTN089	CTN089_Day6_08.tif	TN089 Tumor d6 -0016_AC02_08.tif_Files.tif	2	0	08
CTN089_Tumor_Day6_09	CTN089	CTN089_Day6_09.tif	TN089 Tumor d6 -0016_AC02_09.tif_Files.tif	1	1	09
CTN089_Tumor_Day6_10	CTN089	CTN089_Day6_10.tif	TN089 Tumor d6 -0016_AC02_10.tif_Files.tif	3	2	10
CTN089_Tumor_Day6_11	CTN089	CTN089_Day6_11.tif	TN089 Tumor d6 -0016_AC02_11.tif_Files.tif	2	0	11
CTN089_Tumor_Day6_12	CTN089	CTN089_Day6_12.tif	TN089 Tumor d6 -0016_AC02_12.tif_Files.tif	1	0	12
CTN089_Tumor_Day6_13	CTN089	CTN089_Day6_13.tif	TN089 Tumor d6 -0016_AC02_13.tif_Files.tif	1	0	13
CTN089_Tumor_Day6_14	CTN089	CTN089_Day6_14.tif	TN089 Tumor d6 -0016_AC02_14.tif_Files.tif	0	3	14
CTN089_Tumor_Day6_15	CTN089	CTN089_Day6_15.tif	TN089 Tumor d6 -0016_AC02_15.tif_Files.tif	3	2	15
CTN089_Tumor_Day6_16	CTN089	CTN089_Day6_16.tif	TN089 Tumor d6 -0016_AC02_16.tif_Files.tif	3	2	16
CTN089_Tumor_Day6_17	CTN089	CTN089_Day6_17.tif	TN089 Tumor d6 -0016_AC02_17.tif_Files.tif	3	2	17
CTN089_Tumor_Day6_18	CTN089	CTN089_Day6_18.tif	TN089 Tumor d6 -0016_AC02_18.tif_Files.tif	0	2	18
CTN089_Tumor_Day6_19	CTN089	CTN089_Day6_19.tif	TN089 Tumor d6 -0016_AC02_19.tif_Files.tif	2	1	19
CTN089_Tumor_Day6_20	CTN089	CTN089_Day6_20.tif	TN089 Tumor d6 -0016_AC02_20.tif_Files.tif	0	0	20
CTN089_Tumor_Day6_21	CTN089	CTN089_Day6_21.tif	TN089 Tumor d6 -0016_AC02_21.tif_Files.tif	0	1	21
CTN091_Tumor_Day6_01	CTN091	CTN091_Day6_01.tif	TN091 Tumor d6 -0026_AB01_01.tif_Files.tif	0	0	01
CTN091_Tumor_Day6_02	CTN091	CTN091_Day6_02.tif	TN091 Tumor d6 -0026_AB01_02.tif_Files.tif	0	1	02
CTN091_Tumor_Day6_03	CTN091	CTN091_Day6_03.tif	TN091 Tumor d6 -0026_AB01_03.tif_Files.tif	0	2	03
CTN091_Tumor_Day6_04	CTN091	CTN091_Day6_04.tif	TN091 Tumor d6 -0026_AB01_04.tif_Files.tif	0	0	04
CTN091_Tumor_Day6_05	CTN091	CTN091_Day6_05.tif	TN091 Tumor d6 -0026_AB01_05.tif_Files.tif	2	2	05
CTN091_Tumor_Day6_06	CTN091	CTN091_Day6_06.tif	TN091 Tumor d6 -0026_AB01_06.tif_Files.tif	0	0	06
CTN091_Tumor_Day6_07	CTN091	CTN091_Day6_07.tif	TN091 Tumor d6 -0026_AB01_07.tif_Files.tif	0	1	07
CTN091_Tumor_Day6_08	CTN091	CTN091_Day6_08.tif	TN091 Tumor d6 -0026_AB01_08.tif_Files.tif	1	1	08
CTN091_Tumor_Day6_09	CTN091	CTN091_Day6_09.tif	TN091 Tumor d6 -0026_AB01_09.tif_Files.tif	0	0	09
CTN091_Tumor_Day6_10	CTN091	CTN091_Day6_10.tif	TN091 Tumor d6 -0026_AB01_10.tif_Files.tif	2	2	10
CTN091_Tumor_Day6_12	CTN091	CTN091_Day6_12.tif	TN091 Tumor d6 -0026_AB01_12.tif_Files.tif	3	3	12
CTN091_Tumor_Day6_13	CTN091	CTN091_Day6_13.tif	TN091 Tumor d6 -0026_AB01_13.tif_Files.tif	0	1	13
CTN091_Tumor_Day6_14	CTN091	CTN091_Day6_14.tif	TN091 Tumor d6 -0026_AB01_14.tif_Files.tif	3	3	14
CTN091_Tumor_Day6_15	CTN091	CTN091_Day6_15.tif	TN091 Tumor d6 -0026_AB01_15.tif_Files.tif	0	0	15
CTN091_Tumor_Day6_16	CTN091	CTN091_Day6_16.tif	TN091 Tumor d6 -0026_AB01_16.tif_Files.tif	3	3	16
CTN091_Tumor_Day6_17	CTN091	CTN091_Day6_17.tif	TN091 Tumor d6 -0026_AB01_17.tif_Files.tif	0	0	17
CTN091_Tumor_Day6_18	CTN091	CTN091_Day6_18.tif	TN091 Tumor d6 -0026_AB01_18.tif_Files.tif	0	1	18
CTN091_Tumor_Day6_19	CTN091	CTN091_Day6_19.tif	TN091 Tumor d6 -0026_AB01_19.tif_Files.tif	0	1	19
CTN091_Tumor_Day6_20	CTN091	CTN091_Day6_20.tif	TN091 Tumor d6 -0026_AB01_20.tif_Files.tif	0	0	20
CTN097_Tumor_Day6_01	CTN097	CTN097_Day6_01.tif	TN097 Tumor d6 -0020_AB02_01.tif_Files.tif	0	2	01
CTN097_Tumor_Day6_02	CTN097	CTN097_Day6_02.tif	TN097 Tumor d6 -0020_AB02_02.tif_Files.tif	0	0	02
CTN097_Tumor_Day6_03	CTN097	CTN097_Day6_03.tif	TN097 Tumor d6 -0020_AB02_03.tif_Files.tif	0	1	03
CTN097_Tumor_Day6_04	CTN097	CTN097_Day6_04.tif	TN097 Tumor d6 -0020_AB02_04.tif_Files.tif	0	3	04
CTN097_Tumor_Day6_05	CTN097	CTN097_Day6_05.tif	TN097 Tumor d6 -0020_AB02_05.tif_Files.tif	0	3	05
CTN097_Tumor_Day6_06	CTN097	CTN097_Day6_06.tif	TN097 Tumor d6 -0020_AB02_06.tif_Files.tif	0	3	06
CTN097_Tumor_Day6_07	CTN097	CTN097_Day6_07.tif	TN097 Tumor d6 -0020_AB02_07.tif_Files.tif	0	1	07
CTN097_Tumor_Day6_08	CTN097	CTN097_Day6_08.tif	TN097 Tumor d6 -0020_AB02_08.tif_Files.tif	0	1	08
CTN097_Tumor_Day6_09	CTN097	CTN097_Day6_09.tif	TN097 Tumor d6 -0020_AB02_09.tif_Files.tif	0	3	09
CTN097_Tumor_Day6_10	CTN097	CTN097_Day6_10.tif	TN097 Tumor d6 -0020_AB02_10.tif_Files.tif	1	3	10
CTN097_Tumor_Day6_11	CTN097	CTN097_Day6_11.tif	TN097 Tumor d6 -0020_AB02_11.tif_Files.tif	0	0	11
CTN097_Tumor_Day6_12	CTN097	CTN097_Day6_12.tif	TN097 Tumor d6 -0020_AB02_12.tif_Files.tif	0	0	12
CTN097_Tumor_Day6_13	CTN097	CTN097_Day6_13.tif	TN097 Tumor d6 -0020_AB02_13.tif_Files.tif	0	2	13
CTN097_Tumor_Day6_14	CTN097	CTN097_Day6_14.tif	TN097 Tumor d6 -0020_AB02_14.tif_Files.tif	0	2	14
CTN102_Tumor_Day6_01	CTN102	CTN102_Day6_01.tif	TN102 Tumorl d6 -0022_AA01_01.tif_Files.tif	0	1	01
CTN102_Tumor_Day6_02	CTN102	CTN102_Day6_02.tif	TN102 Tumorl d6 -0022_AA01_02.tif_Files.tif	1	3	02
CTN102_Tumor_Day6_03	CTN102	CTN102_Day6_03.tif	TN102 Tumorl d6 -0022_AA01_03.tif_Files.tif	1	3	03
CTN102_Tumor_Day6_04	CTN102	CTN102_Day6_04.tif	TN102 Tumorl d6 -0022_AA01_04.tif_Files.tif	0	2	04
CTN102_Tumor_Day6_05	CTN102	CTN102_Day6_05.tif	TN102 Tumorl d6 -0022_AA01_05.tif_Files.tif	1	2	05
CTN102_Tumor_Day6_06	CTN102	CTN102_Day6_06.tif	TN102 Tumorl d6 -0022_AA01_06.tif_Files.tif	1	1	06
CTN102_Tumor_Day6_07	CTN102	CTN102_Day6_07.tif	TN102 Tumorl d6 -0022_AA01_07.tif_Files.tif	2	2	07
CTN102_Tumor_Day6_08	CTN102	CTN102_Day6_08.tif	TN102 Tumorl d6 -0022_AA01_08.tif_Files.tif	3	3	08
CTN102_Tumor_Day6_09	CTN102	CTN102_Day6_09.tif	TN102 Tumorl d6 -0022_AA01_09.tif_Files.tif	2	2	09
CTN102_Tumor_Day6_10	CTN102	CTN102_Day6_10.tif	TN102 Tumorl d6 -0022_AA01_10.tif_Files.tif	1	1	10
CTN102_Tumor_Day6_11	CTN102	CTN102_Day6_11.tif	TN102 Tumorl d6 -0022_AA01_11.tif_Files.tif	2	2	11
CTN102_Tumor_Day6_12	CTN102	CTN102_Day6_12.tif	TN102 Tumorl d6 -0022_AA01_12.tif_Files.tif	2	3	12
CTN102_Tumor_Day6_13	CTN102	CTN102_Day6_13.tif	TN102 Tumorl d6 -0022_AA01_13.tif_Files.tif	1	2	13
CTN102_Tumor_Day6_14	CTN102	CTN102_Day6_14.tif	TN102 Tumorl d6 -0022_AA01_14.tif_Files.tif	0	1	14
CTN102_Tumor_Day6_15	CTN102	CTN102_Day6_15.tif	TN102 Tumorl d6 -0022_AA01_15.tif_Files.tif	0	0	15
CTN102_Tumor_Day6_16	CTN102	CTN102_Day6_16.tif	TN102 Tumorl d6 -0022_AA01_16.tif_Files.tif	0	1	16
CTN102_Tumor_Day6_17	CTN102	CTN102_Day6_17.tif	TN102 Tumorl d6 -0022_AA01_17.tif_Files.tif	0	1	17
CTN102_Tumor_Day6_18	CTN102	CTN102_Day6_18.tif	TN102 Tumorl d6 -0022_AA01_18.tif_Files.tif	2	3	18
CTN102_Tumor_Day6_19	CTN102	CTN102_Day6_19.tif	TN102 Tumorl d6 -0022_AA01_19.tif_Files.tif	0	2	19
CTN102_Tumor_Day6_20	CTN102	CTN102_Day6_20.tif	TN102 Tumorl d6 -0022_AA01_20.tif_Files.tif	0	1	20
CTN102_Tumor_Day6_21	CTN102	CTN102_Day6_21.tif	TN102 Tumorl d6 -0022_AA01_21.tif_Files.tif	3	2	21
CTN102_Tumor_Day6_22	CTN102	CTN102_Day6_22.tif	TN102 Tumorl d6 -0022_AA01_22.tif_Files.tif	0	1	22
CTN105_Tumor_Day6_01	CTN105	CTN105_Day6_01.tif	TN105 Tumor d6-0005_Position(268).tif_Files.tif	2	3	01
CTN105_Tumor_Day6_02	CTN105	CTN105_Day6_02.tif	TN105 Tumor d6-0005_Position(269).tif_Files.tif	2	0	02
CTN105_Tumor_Day6_03	CTN105	CTN105_Day6_03.tif	TN105 Tumor d6-0005_Position(270).tif_Files.tif	2	2	03
CTN105_Tumor_Day6_04	CTN105	CTN105_Day6_04.tif	TN105 Tumor d6-0005_Position(271).tif_Files.tif	2	2	04
CTN105_Tumor_Day6_05	CTN105	CTN105_Day6_05.tif	TN105 Tumor d6-0005_Position(272).tif_Files.tif	3	3	05
CTN105_Tumor_Day6_06	CTN105	CTN105_Day6_06.tif	TN105 Tumor d6-0005_Position(273).tif_Files.tif	0	0	06
CTN105_Tumor_Day6_07	CTN105	CTN105_Day6_07.tif	TN105 Tumor d6-0005_Position(274).tif_Files.tif	1	2	07
CTN105_Tumor_Day6_08	CTN105	CTN105_Day6_08.tif	TN105 Tumor d6-0005_Position(275).tif_Files.tif	0	2	08
CTN105_Tumor_Day6_09	CTN105	CTN105_Day6_09.tif	TN105 Tumor d6-0005_Position(276).tif_Files.tif	3	1	09
CTN105_Tumor_Day6_10	CTN105	CTN105_Day6_10.tif	TN105 Tumor d6-0005_Position(277).tif_Files.tif	3	2	10
CTN105_Tumor_Day6_11	CTN105	CTN105_Day6_11.tif	TN105 Tumor d6-0005_Position(278).tif_Files.tif	0	2	11
CTN105_Tumor_Day6_12	CTN105	CTN105_Day6_12.tif	TN105 Tumor d6-0005_Position(279).tif_Files.tif	3	3	12
CTN105_Tumor_Day6_13	CTN105	CTN105_Day6_13.tif	TN105 Tumor d6-0005_Position(280).tif_Files.tif	3	3	13
CTN105_Tumor_Day6_14	CTN105	CTN105_Day6_14.tif	TN105 Tumor d6-0005_Position(281).tif_Files.tif	0	0	14
CTN106_Tumor_Day6_01	CTN106	CTN106_Day6_01.tif	TN106 Tumorl d6 -0023_AB02_01.tif_Files.tif	2	2	01
CTN106_Tumor_Day6_02	CTN106	CTN106_Day6_02.tif	TN106 Tumorl d6 -0023_AB02_02.tif_Files.tif	3	3	02
CTN106_Tumor_Day6_03	CTN106	CTN106_Day6_03.tif	TN106 Tumorl d6 -0023_AB02_03.tif_Files.tif	0	1	03
CTN106_Tumor_Day6_04	CTN106	CTN106_Day6_04.tif	TN106 Tumorl d6 -0023_AB02_04.tif_Files.tif	2	3	04
CTN106_Tumor_Day6_05	CTN106	CTN106_Day6_05.tif	TN106 Tumorl d6 -0023_AB02_05.tif_Files.tif	0	0	05
CTN106_Tumor_Day6_06	CTN106	CTN106_Day6_06.tif	TN106 Tumorl d6 -0023_AB02_06.tif_Files.tif	0	0	06
CTN106_Tumor_Day6_07	CTN106	CTN106_Day6_07.tif	TN106 Tumorl d6 -0023_AB02_07.tif_Files.tif	2	2	07
CTN106_Tumor_Day6_08	CTN106	CTN106_Day6_08.tif	TN106 Tumorl d6 -0023_AB02_08.tif_Files.tif	0	0	08
CTN106_Tumor_Day6_10	CTN106	CTN106_Day6_10.tif	TN106 Tumorl d6 -0023_AB02_10.tif_Files.tif	2	3	10
CTN106_Tumor_Day6_11	CTN106	CTN106_Day6_11.tif	TN106 Tumorl d6 -0023_AB02_11.tif_Files.tif	0	1	11
CTN106_Tumor_Day6_12	CTN106	CTN106_Day6_12.tif	TN106 Tumorl d6 -0023_AB02_12.tif_Files.tif	0	0	12
CTN106_Tumor_Day6_13	CTN106	CTN106_Day6_13.tif	TN106 Tumorl d6 -0023_AB02_13.tif_Files.tif	0	0	13
CTN106_Tumor_Day6_14	CTN106	CTN106_Day6_14.tif	TN106 Tumorl d6 -0023_AB02_14.tif_Files.tif	0	0	14
